Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F
"160","Niue","497","Lemons and limes","5419","Yield","hg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67500.000000","Fc","67500.000000","Fc","77778.000000","Fc","77778.000000","Fc","77778.000000","Fc","55000.000000","Fc","51500.000000","Fc","51500.000000","Fc","51500.000000","Fc","51500.000000","Fc","51000.000000","Fc","51000.000000","Fc","52000.000000","Fc","49524.000000","Fc","50000.000000","Fc","50000.000000","Fc","50000.000000","Fc","50476.000000","Fc","50476.000000","Fc","50952.000000","Fc","48636.000000","Fc","48636.000000","Fc","52000.000000","Fc","47391.000000","Fc","45000.000000","Fc","42800.000000","Fc","41154.000000","Fc","33333.000000","Fc","40385.000000","Fc","38214.000000","Fc","37857.000000","Fc","36552.000000","Fc","35333.000000","Fc","34194.000000","Fc","33125.000000","Fc"
"160","Niue","497","Lemons and limes","5510","Production","tonnes",,,,,,,,,,,"90.000000","F","100.000000","F","110.000000","F","120.000000","F","130.000000","F","140.000000","F","150.000000","F","160.000000","F","170.000000","F","180.000000","F","190.000000","F","223.000000","","341.000000","","409.000000","","266.000000","","250.000000","F","250.000000","","260.000000","F","270.000000","F","270.000000","F","270.000000","F","350.000000","F","350.000000","F","350.000000","F","110.000000","F","103.000000","Im","103.000000","Im","103.000000","Im","103.000000","Im","102.000000","Im","102.000000","Im","104.000000","Im","104.000000","Im","105.000000","Im","105.000000","Im","105.000000","Im","106.000000","Im","106.000000","Im","107.000000","Im","107.000000","Im","107.000000","Im","130.000000","F","109.000000","Im","108.000000","Im","107.000000","Im","107.000000","Im","90.000000","F","105.000000","Im","107.000000","Im","106.000000","Im","106.000000","Im","106.000000","Im","106.000000","Im","106.000000","Im"
"160","Niue","122","Sweet potatoes","5312","Area harvested","ha","51.000000","","51.000000","","51.000000","","51.000000","","26.000000","","26.000000","","20.000000","","26.000000","","25.000000","F","18.000000","","20.000000","","20.000000","","20.000000","","18.000000","","16.000000","","15.000000","","15.000000","F","12.000000","","12.000000","F","12.000000","F","12.000000","F","12.000000","F","12.000000","F","12.000000","F","12.000000","F","12.000000","F","12.000000","F","12.000000","F","14.000000","F","15.000000","Im","14.000000","F","14.000000","F","14.000000","F","14.000000","Im","14.000000","Im","14.000000","Im","14.000000","Im","14.000000","Im","14.000000","Im","14.000000","Im","14.000000","Im","14.000000","Im","14.000000","Im","14.000000","Im","14.000000","F","15.000000","Im","15.000000","F","15.000000","Im","15.000000","Im","15.000000","Im","15.000000","Im","15.000000","F","16.000000","F","16.000000","Im","15.000000","Im","16.000000","Im","16.000000","Im","16.000000","Im","16.000000","Im"
"160","Niue","122","Sweet potatoes","5419","Yield","hg/ha","88235.000000","Fc","74510.000000","Fc","78431.000000","Fc","88235.000000","Fc","134615.000000","Fc","134615.000000","Fc","200000.000000","Fc","173077.000000","Fc","140000.000000","Fc","183333.000000","Fc","175000.000000","Fc","175000.000000","Fc","175000.000000","Fc","194444.000000","Fc","218750.000000","Fc","233333.000000","Fc","233333.000000","Fc","250000.000000","Fc","250000.000000","Fc","250000.000000","Fc","250000.000000","Fc","250000.000000","Fc","250000.000000","Fc","250000.000000","Fc","250000.000000","Fc","250000.000000","Fc","250000.000000","Fc","300000.000000","Fc","257143.000000","Fc","160000.000000","Fc","176429.000000","Fc","175000.000000","Fc","178571.000000","Fc","176429.000000","Fc","176429.000000","Fc","176429.000000","Fc","177143.000000","Fc","177143.000000","Fc","176429.000000","Fc","176429.000000","Fc","176429.000000","Fc","176429.000000","Fc","176429.000000","Fc","177143.000000","Fc","172143.000000","Fc","166000.000000","Fc","173333.000000","Fc","167333.000000","Fc","167333.000000","Fc","166667.000000","Fc","166667.000000","Fc","166667.000000","Fc","156250.000000","Fc","156250.000000","Fc","167333.000000","Fc","156875.000000","Fc","156875.000000","Fc","156875.000000","Fc","156875.000000","Fc"
"160","Niue","122","Sweet potatoes","5510","Production","tonnes","450.000000","F","380.000000","F","400.000000","F","450.000000","F","350.000000","F","350.000000","F","400.000000","F","450.000000","F","350.000000","F","330.000000","F","350.000000","F","350.000000","F","350.000000","F","350.000000","F","350.000000","F","350.000000","F","350.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","300.000000","F","360.000000","F","360.000000","F","240.000000","F","247.000000","Im","245.000000","F","250.000000","F","247.000000","Im","247.000000","Im","247.000000","Im","248.000000","Im","248.000000","Im","247.000000","Im","247.000000","Im","247.000000","Im","247.000000","Im","247.000000","Im","248.000000","Im","241.000000","Im","249.000000","Im","260.000000","F","251.000000","Im","251.000000","Im","250.000000","Im","250.000000","Im","250.000000","F","250.000000","F","250.000000","Im","251.000000","Im","251.000000","Im","251.000000","Im","251.000000","Im","251.000000","Im"
"160","Niue","136","Taro (cocoyam)","5312","Area harvested","ha","142.000000","","142.000000","","142.000000","","142.000000","","142.000000","","142.000000","","142.000000","","142.000000","","142.000000","","142.000000","","260.000000","*","260.000000","F","300.000000","*","809.000000","","607.000000","","607.000000","","607.000000","F","607.000000","F","600.000000","*","600.000000","*","600.000000","*","580.000000","F","550.000000","F","530.000000","F","500.000000","F","480.000000","F","450.000000","F","430.000000","F","425.000000","","425.000000","","430.000000","F","457.000000","Im","483.000000","Im","488.000000","Im","499.000000","Im","509.000000","Im","519.000000","Im","527.000000","Im","536.000000","Im","483.000000","Im","481.000000","Im","480.000000","Im","494.000000","Im","486.000000","Im","479.000000","Im","473.000000","Im","440.000000","F","462.000000","Im","456.000000","Im","451.000000","Im","446.000000","Im","450.000000","F","450.000000","F","453.000000","Im","411.000000","Im","395.000000","Im","380.000000","Im","367.000000","Im","355.000000","Im"
"160","Niue","136","Taro (cocoyam)","5419","Yield","hg/ha","49296.000000","Fc","49296.000000","Fc","49296.000000","Fc","49296.000000","Fc","49296.000000","Fc","49296.000000","Fc","49296.000000","Fc","49296.000000","Fc","49296.000000","Fc","49296.000000","Fc","30769.000000","Fc","30769.000000","Fc","30000.000000","Fc","12361.000000","Fc","16474.000000","Fc","18122.000000","Fc","18122.000000","Fc","19769.000000","Fc","20000.000000","Fc","19000.000000","Fc","21167.000000","Fc","24138.000000","Fc","29091.000000","Fc","33019.000000","Fc","38000.000000","Fc","44792.000000","Fc","51111.000000","Fc","56977.000000","Fc","61176.000000","Fc","61176.000000","Fc","65116.000000","Fc","65646.000000","Fc","66253.000000","Fc","66660.000000","Fc","67174.000000","Fc","67642.000000","Fc","67958.000000","Fc","68406.000000","Fc","68601.000000","Fc","68861.000000","Fc","69189.000000","Fc","69333.000000","Fc","69352.000000","Fc","69444.000000","Fc","69520.000000","Fc","69450.000000","Fc","75000.000000","Fc","68658.000000","Fc","68048.000000","Fc","67428.000000","Fc","67063.000000","Fc","64444.000000","Fc","66667.000000","Fc","66777.000000","Fc","66058.000000","Fc","65443.000000","Fc","65158.000000","Fc","64768.000000","Fc","64394.000000","Fc"
"160","Niue","136","Taro (cocoyam)","5510","Production","tonnes","700.000000","F","700.000000","F","700.000000","F","700.000000","F","700.000000","F","700.000000","F","700.000000","F","700.000000","F","700.000000","F","700.000000","F","800.000000","F","800.000000","F","900.000000","F","1000.000000","F","1000.000000","F","1100.000000","F","1100.000000","F","1200.000000","F","1200.000000","*","1140.000000","*","1270.000000","*","1400.000000","F","1600.000000","F","1750.000000","F","1900.000000","F","2150.000000","F","2300.000000","F","2450.000000","F","2600.000000","","2600.000000","","2800.000000","F","3000.000000","F","3200.000000","F","3253.000000","Im","3352.000000","Im","3443.000000","Im","3527.000000","Im","3605.000000","Im","3677.000000","Im","3326.000000","Im","3328.000000","Im","3328.000000","Im","3426.000000","Im","3375.000000","Im","3330.000000","Im","3285.000000","Im","3300.000000","F","3172.000000","Im","3103.000000","Im","3041.000000","Im","2991.000000","Im","2900.000000","F","3000.000000","F","3025.000000","Im","2715.000000","Im","2585.000000","Im","2476.000000","Im","2377.000000","Im","2286.000000","Im"
"160","Niue","463","Vegetables, fresh nes","5312","Area harvested","ha","14.000000","F","15.000000","F","15.000000","F","16.000000","F","17.000000","F","17.000000","F","18.000000","F","19.000000","F","20.000000","F","20.000000","F","21.000000","F","21.000000","F","22.000000","F","23.000000","F","24.000000","F","25.000000","F","27.000000","F","27.000000","F","26.000000","F","26.000000","F","26.000000","F","26.000000","F","26.000000","F","26.000000","F","25.000000","F","25.000000","F","25.000000","F","25.000000","F","25.000000","F","15.000000","F","15.000000","Im","15.000000","Im","15.000000","F","15.000000","F","15.000000","F","15.000000","Im","16.000000","Im","16.000000","Im","16.000000","Im","16.000000","Im","17.000000","Im","18.000000","Im","18.000000","Im","19.000000","Im","19.000000","Im","19.000000","Im","20.000000","F","20.000000","Im","20.000000","Im","20.000000","Im","20.000000","Im","20.000000","F","21.000000","Im","21.000000","Im","21.000000","Im","21.000000","Im","21.000000","Im","21.000000","Im","22.000000","Im"
"160","Niue","463","Vegetables, fresh nes","5419","Yield","hg/ha","71429.000000","Fc","70000.000000","Fc","73333.000000","Fc","71875.000000","Fc","70588.000000","Fc","73529.000000","Fc","72222.000000","Fc","71053.000000","Fc","70000.000000","Fc","72500.000000","Fc","71429.000000","Fc","73810.000000","Fc","72727.000000","Fc","73913.000000","Fc","75000.000000","Fc","76000.000000","Fc","74074.000000","Fc","74074.000000","Fc","76923.000000","Fc","76923.000000","Fc","76923.000000","Fc","76923.000000","Fc","76923.000000","Fc","76923.000000","Fc","80000.000000","Fc","80000.000000","Fc","80000.000000","Fc","80000.000000","Fc","80000.000000","Fc","66667.000000","Fc","66000.000000","Fc","66000.000000","Fc","66000.000000","Fc","66000.000000","Fc","66000.000000","Fc","68000.000000","Fc","65000.000000","Fc","65625.000000","Fc","66875.000000","Fc","68125.000000","Fc","67647.000000","Fc","65000.000000","Fc","66667.000000","Fc","64211.000000","Fc","65789.000000","Fc","66842.000000","Fc","65000.000000","Fc","65000.000000","Fc","66000.000000","Fc","66500.000000","Fc","67000.000000","Fc","67500.000000","Fc","65238.000000","Fc","65714.000000","Fc","66667.000000","Fc","67143.000000","Fc","67619.000000","Fc","68095.000000","Fc","65909.000000","Fc"
"160","Niue","463","Vegetables, fresh nes","5510","Production","tonnes","100.000000","F","105.000000","F","110.000000","F","115.000000","F","120.000000","F","125.000000","F","130.000000","F","135.000000","F","140.000000","F","145.000000","F","150.000000","F","155.000000","F","160.000000","F","170.000000","F","180.000000","F","190.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","100.000000","","99.000000","Im","99.000000","Im","99.000000","Im","99.000000","Im","99.000000","Im","102.000000","Im","104.000000","Im","105.000000","Im","107.000000","Im","109.000000","Im","115.000000","Im","117.000000","Im","120.000000","Im","122.000000","Im","125.000000","Im","127.000000","Im","130.000000","F","130.000000","Im","132.000000","Im","133.000000","Im","134.000000","Im","135.000000","F","137.000000","Im","138.000000","Im","140.000000","Im","141.000000","Im","142.000000","Im","143.000000","Im","145.000000","Im"
"160","Niue","137","Yams","5312","Area harvested","ha","10.000000","F","10.000000","F","10.000000","F","10.000000","F","10.000000","F","10.000000","","10.000000","","10.000000","","10.000000","","10.000000","","10.000000","","10.000000","","10.000000","","22.000000","","20.000000","","18.000000","","30.000000","F","100.000000","*","100.000000","*","100.000000","*","100.000000","*","100.000000","*","100.000000","F","100.000000","F","100.000000","F","107.000000","F","110.000000","F","115.000000","F","120.000000","F","158.000000","Im","125.000000","F","128.000000","F","130.000000","F","134.000000","Im","134.000000","Im","134.000000","Im","135.000000","Im","135.000000","Im","135.000000","Im","135.000000","Im","135.000000","Im","136.000000","Im","135.000000","Im","136.000000","Im","139.000000","Im","140.000000","Im","140.000000","F","140.000000","Im","140.000000","Im","140.000000","Im","139.000000","Im","140.000000","F","140.000000","F","145.000000","Im","144.000000","Im","145.000000","Im","146.000000","Im","147.000000","Im","148.000000","Im"
"160","Niue","137","Yams","5419","Yield","hg/ha","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","100000.000000","Fc","110000.000000","Fc","59091.000000","Fc","75000.000000","Fc","94444.000000","Fc","66667.000000","Fc","20000.000000","Fc","20000.000000","Fc","20000.000000","Fc","20000.000000","Fc","20000.000000","Fc","20000.000000","Fc","20000.000000","Fc","20000.000000","Fc","18769.000000","Fc","18182.000000","Fc","17391.000000","Fc","18333.000000","Fc","7595.000000","Fc","7280.000000","Fc","7422.000000","Fc","7538.000000","Fc","7687.000000","Fc","7836.000000","Fc","8060.000000","Fc","8148.000000","Fc","8296.000000","Fc","8444.000000","Fc","8593.000000","Fc","8741.000000","Fc","8897.000000","Fc","9037.000000","Fc","9191.000000","Fc","9137.000000","Fc","9286.000000","Fc","9286.000000","Fc","9714.000000","Fc","9929.000000","Fc","10143.000000","Fc","10432.000000","Fc","10714.000000","Fc","11071.000000","Fc","11034.000000","Fc","11042.000000","Fc","11172.000000","Fc","11301.000000","Fc","11497.000000","Fc","11622.000000","Fc"
"160","Niue","137","Yams","5510","Production","tonnes","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","100.000000","F","110.000000","F","130.000000","F","150.000000","F","170.000000","F","200.000000","F","200.000000","*","200.000000","*","200.000000","*","200.000000","*","200.000000","*","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","200.000000","F","220.000000","F","120.000000","F","91.000000","Im","95.000000","Im","98.000000","Im","103.000000","Im","105.000000","Im","108.000000","Im","110.000000","Im","112.000000","Im","114.000000","Im","116.000000","Im","118.000000","Im","121.000000","Im","122.000000","Im","125.000000","Im","127.000000","Im","130.000000","Im","130.000000","F","136.000000","Im","139.000000","Im","142.000000","Im","145.000000","Im","150.000000","F","155.000000","F","160.000000","Im","159.000000","Im","162.000000","Im","165.000000","Im","169.000000","Im","172.000000","Im"
"160","Niue","1804","Citrus Fruit, Total","5312","Area harvested","ha","4.000000","A","4.000000","A","5.000000","A","6.000000","A","7.000000","A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","40.000000","A","40.000000","A","45.000000","A","45.000000","A","45.000000","A","20.000000","A","20.000000","A","20.000000","A","20.000000","A","20.000000","A","20.000000","A","20.000000","A","20.000000","A","21.000000","A","21.000000","A","21.000000","A","21.000000","A","21.000000","A","21.000000","A","21.000000","A","22.000000","A","22.000000","A","25.000000","A","23.000000","A","24.000000","A","25.000000","A","26.000000","A","27.000000","A","26.000000","A","28.000000","A","28.000000","A","29.000000","A","30.000000","A","31.000000","A","32.000000","A"
"160","Niue","1804","Citrus Fruit, Total","5419","Yield","hg/ha","27500.000000","Fc","32500.000000","Fc","30000.000000","Fc","30000.000000","Fc","28571.000000","Fc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67500.000000","Fc","67500.000000","Fc","77778.000000","Fc","77778.000000","Fc","77778.000000","Fc","55000.000000","Fc","51500.000000","Fc","51500.000000","Fc","51500.000000","Fc","51500.000000","Fc","51000.000000","Fc","51000.000000","Fc","52000.000000","Fc","49524.000000","Fc","50000.000000","Fc","50000.000000","Fc","50000.000000","Fc","50476.000000","Fc","50476.000000","Fc","50952.000000","Fc","48636.000000","Fc","48636.000000","Fc","52000.000000","Fc","47391.000000","Fc","45000.000000","Fc","42800.000000","Fc","41154.000000","Fc","33333.000000","Fc","40385.000000","Fc","38214.000000","Fc","37857.000000","Fc","36552.000000","Fc","35333.000000","Fc","34194.000000","Fc","33125.000000","Fc"
